,Names,Bus_fare,Ratings,Seats,Bus_types,Starting_time,Duration,Ending_time,Starting_point
0,GV Tours,475,3.5,26 Seats available,A/C Seater/Sleeper (2+1),16:00,04h 30m,20:30,Station Road
1,Mahalaxmi Travels,INR 599,3.0,47 Seats available,Bharat Benz A/C Seater /Sleeper (2+1),21:00,05h 30m,02:30,Rinku travel. Near siddharth...
2,Jay Bajrang Travels,INR 523.81,1.9,29 Seats available,A/C Seater/Sleeper (2+1),05:01,04h 29m,09:30,"INKU TRAVELS,opp.meena petrol..."
3,Gorsiya Travels,INR 700,1.6,29 Seats available,Bharat Benz A/C Seater /Sleeper (2+1),03:46,05h 09m,08:55,"INKU TRAVELS,opp.meena petrol..."
4,janta shatabdi travels,428,1.3,34 Seats available,Non A/C Seater / Sleeper (2+1),19:15,04h 44m,23:59,"INKU TRAVELS,opp.meena petrol..."
5,MJ Bhati Travels JJN,INR 1149,2.6,40 Seats available,Bharat Benz A/C Sleeper (2+1),18:00,05h 00m,23:00,"Plot No A-1, Near Bharat Hosp..."
6,Rinku Travels,INR 400,2.5,26 Seats available,A/C Seater / Sleeper (2+1),21:15,05h 40m,02:55,Station Road
7,Rinku Travels,INR 500,2.5,40 Seats available,NON AC Seater / Sleeper 2+1,21:30,04h 16m,01:46,Baba Travels Opp Natraj Hotel...
8,Rinku Travels,INR 300,2.5,38 Seats available,NON AC Seater / Sleeper 2+1,20:00,05h 50m,01:50,Sindhi Camp
9,Rinku Travels,INR 300,2.5,23 Seats available,NON AC Seater / Sleeper 2+1,19:00,05h 59m,00:59,Hotel Archana
10,Mansoori tour and travels,648,1.4,25 Seats available,A/C Seater / Sleeper (2+1),21:00,04h 45m,01:45,Hotel Archana
11,Bhagwati Travel Agency,INR 650,3.6,32 Seats available,AC Sleeper (2+1),21:55,05h 00m,02:55,Hotel Archana
12,Shree Baba Travels,INR 800,3.3,45 Seats available,A/C Seater / Sleeper (2+1),21:00,06h 30m,03:30,Rinku travel. Near siddharth...
13,GV Tours,475,2.6,40 Seats available,A/C Seater / Sleeper (2+1),22:50,04h 40m,03:30,Sindhi Camp
14,SHAGUN CARGO & TRAVELS,475,2.6,47 Seats available,NON A/C Seater/ Sleeper (2+1),20:15,05h 45m,02:00,Sindhi Camp
15,SHAGUN CARGO & TRAVELS,570,2.6,40 Seats available,A/C Sleeper (2+1),22:15,05h 30m,03:45,Sindhi Camp
16,SHAGUN CARGO & TRAVELS,855,2.5,30 Seats available,NON A/C Seater/ Sleeper (2+1),22:15,04h 45m,03:00,Sindhi Camp
17,Rinku Travels,INR 350,1.6,40 Seats available,A/C Seater / Sleeper (2+1),21:30,04h 20m,01:50,"Plot No A-1, Near Bharat Hosp..."
18,janta shatabdi travels,665,1.6,,Non A/C Seater / Sleeper (2+1),22:45,04h 45m,03:30,
19,janta shatabdi travels,475,1.6,,Non A/C Seater / Sleeper (2+1),21:15,04h 44m,01:59,
20,janta shatabdi travels,475,1.6,,Non A/C Seater / Sleeper (2+1),21:15,04h 44m,01:59,
21,janta shatabdi travels,646,1.4,,A/C Sleeper (2+1),21:35,03h 55m,01:30,
22,Mansoori tour and travels,648,,,Non A/C Seater / Sleeper (2+1),15:30,09h 10m,00:40,
23,Jain travels regd,INR 600,4.5,24 Seats available,AC Sleeper (2+1),22:30,06h 35m,05:05,"Jain parshwanath travels, mot..."
24,Gajraj Travels,INR 600,4.7,19 Seats available,A/C Sleeper (2+1),22:15,07h 20m,05:35,Sindhi Camp
25,M R Travels,INR 500,4.4,26 Seats available,A/C Seater / Sleeper (2+1),22:30,07h 00m,05:30,Station Road
26,Jain travels regd,INR 450,4.2,38 Seats available,A/C Seater / Sleeper (2+1),22:00,07h 00m,05:00,"Karan maharaja travels, opp. ..."
27,Jain travels regd,INR 350,3.9,35 Seats available,NON AC Seater / Sleeper 2+1,21:45,07h 15m,05:00,Sindhi Camp
28,Jakhar Travels,INR 600,3.8,29 Seats available,A/C Sleeper (2+1),21:00,06h 50m,03:50,Hotel Natraj
29,Kalpana Travels Pvt. Ltd.,INR 350,3.4,40 Seats available,NON AC Seater / Sleeper 2+1,23:00,08h 00m,07:00,Gopalwadi near jaipur junctio...
30,Jain travels regd,INR 650,3.2,40 Seats available,NON AC Seater/ Sleeper (2+1),23:15,07h 15m,06:30,Sindhi Camp
31,M R Travels,INR 500,3.9,31 Seats available,A/C Seater / Sleeper (2+1),23:25,06h 45m,06:10,Shiv Shankar Travels Polovictory
32,Jakhar Travels And Cargo,INR 600,4.4,32 Seats available,A/C Sleeper (2+1),21:00,06h 40m,03:40,Sindhi Camp
33,Jain Shiv Shankar Travels,INR 350,3.8,38 Seats available,NON A/C Seater/ Sleeper (2+1),21:30,07h 15m,04:45,Gopal Wadi
34,Swagat Travels,INR 450,3.8,33 Seats available,A/C Seater / Sleeper (2+1),20:00,07h 20m,03:20,Kalpana chamber fathe singh m...
35,Jain Shiv Shankar Travels,INR 600,2.5,34 Seats available,A/C Seater/Sleeper (2+1),13:30,07h 15m,20:45,Gopal Wadi
36,Jakhar Travels,INR 700,3.1,36 Seats available,A/C Seater / Sleeper (2+1),02:30,06h 00m,08:30,Hotel natraj shree paras trav...
37,Jain Shiv Shankar Travels,INR 350,3.4,50 Seats available,NON A/C Seater/ Sleeper (2+1),20:20,07h 30m,03:50,Sindhi Camp
38,FlixBus,INR 229,3.3,35 Seats available,A/C Sleeper (2+1),03:20,06h 15m,09:35,Hotel Natraj
39,Bluecity Bus,INR 900,3.9,36 Seats available,Bharat Benz A/C Sleeper (2+1),02:45,06h 30m,09:15,Sindhi Camp
40,Shree Paras Travels,INR 350,2.8,17 Seats available,NON AC Seater / Sleeper 2+1,21:00,08h 30m,05:30,Sindhi Camp
41,Jain travels regd,INR 600,2.5,17 Seats available,AC Sleeper (2+1),02:33,06h 30m,09:03,Sindhi Camp
42,Jain travels regd,INR 650,2.2,20 Seats available,NON AC Seater / Sleeper 2+1,01:10,06h 50m,08:00,GANESH TRAVELS POLOVICTORY JA...
43,Jakhar Travels And Cargo,INR 350,1.0,36 Seats available,Non A/C Seater / Sleeper (2+1),19:00,07h 30m,02:30,Sindhi Camp
44,Samay Shatabdi Travels Pvt Ltd,INR 500,4.4,36 Seats available,NON AC Seater / Sleeper 2+1,04:15,07h 00m,11:15,Sindhi Camp
45,Chanakya Travels Agency,INR 650,3.4,38 Seats available,NON A/C Seater/ Sleeper (2+1),02:15,06h 30m,08:45,Rajput Chatrawas
46,Jakhar Travels,INR 429,4.0,34 Seats available,A/C Seater / Sleeper (2+1),22:30,07h 00m,05:30,Sindhi Camp
47,Sainath Travel Agency,INR 350,3.4,37 Seats available,Non A/C Seater / Sleeper (2+1),21:15,08h 00m,05:15,Station Road
48,Western Bus,INR 2000,4.4,41 Seats available,VE A/C Sleeper (2+1),04:50,05h 40m,10:30,R.S.SODHA Travels
49,Chanakya Travels Agency,INR 650,3.3,29 Seats available,AC Sleeper (2+1),03:30,06h 55m,10:25,Gopalwadi near jaipur junctio...
50,Bhagwati Travels and Tours,INR 400,2.6,36 Seats available,A/C Seater/Sleeper (2+1),17:40,06h 55m,00:35,Gopalwadi near jaipur junctio...
51,Bhagwati Travels and Tours,INR 400,2.5,40 Seats available,A/C Seater/Sleeper (2+1),18:00,06h 30m,00:30,"Pooja Travels, Opp Sekhawati ..."
52,Shre Ganesh Travels,INR 700,2.4,40 Seats available,Bharat Benz A/C Seater /Sleeper (2+1),23:59,05h 46m,05:45,Sindhi Camp
53,Sainath Travel Agency,INR 350,2.8,39 Seats available,Non A/C Seater / Sleeper (2+1),22:30,07h 30m,06:00,Sindhi Camp
54,Geetanjali Travels,INR 400,2.5,42 Seats available,NON AC Seater / Sleeper 2+1,22:35,07h 05m,05:40,Chouhan travels and cargo und...
55,Laxmi traveller,INR 550,2.6,36 Seats available,A/C Seater / Sleeper (2+1),03:20,05h 55m,09:15,Station Road
56,Gorsiya Travels,INR 600,2.7,38 Seats available,A/C Seater / Sleeper (2+1),19:15,06h 45m,02:00,"Panwar Travels jaipur ,Opp. P..."
57,M R Travels,INR 1000,2.8,8 Seats available,A/C Volvo B11R Multi-Axle Sleeper (2+1),02:15,06h 45m,09:00,"Pooja Travels Pilar no 182,Op..."
58,Geetanjali Travels,INR 400,2.9,34 Seats available,NON AC Seater / Sleeper 2+1,23:00,08h 00m,07:00,Transport nagar
59,Shree Ganesh Travels,INR 450,2.3,,A/C Seater / Sleeper (2+1),18:30,07h 00m,01:30,
60,R.S.Sodha Travels,INR 600,1.8,,A/C Seater / Sleeper (2+1),21:30,05h 40m,03:10,
61,Pooja Travels,INR 550,1.4,,Non A/C Seater / Sleeper (2+1),11:30,07h 45m,19:15,
62,Kalpana Travels Pvt. Ltd.,INR 500,3.1,,AC Sleeper (2+1),22:30,08h 00m,06:30,
63,Kalpana Travels Pvt. Ltd.,INR 500,4.3,,A/C Seater / Sleeper (2+1),20:15,06h 45m,03:00,
64,M R Travels,INR 1650,4.2,,A/C Seater / Sleeper (2+1),04:15,07h 00m,11:15,
65,Jain travels regd,INR 1600,3.7,,AC Sleeper (2+1),02:31,09h 39m,12:10,
66,Shri Charbhuja Travels (A Unit Of Bala Agri..),INR 1000,1.8,,NON AC Seater / Sleeper 2+1,02:46,09h 36m,12:22,
67,Pooja Travels,INR 400,3.6,,A/C Seater / Sleeper (2+1),16:45,08h 30m,01:15,
68,New Amar Travels,2128,3.4,,Bharat Benz A/C Sleeper (2+1),03:14,06h 41m,09:55,
69,Jakhar Travels And Cargo,INR 450,3.4,,A/C Seater / Sleeper (2+1),20:30,07h 20m,03:50,
70,Jakhar Travels And Cargo,INR 450,3.2,,A/C Seater / Sleeper (2+1),21:00,06h 55m,03:55,
71,Chouhan travels and Cargo,INR 600,3.0,,A/C Seater / Sleeper (2+1),20:20,07h 10m,03:30,
72,bhaiya travels,INR 850,2.9,,NON A/C Sleeper (2+1),02:15,07h 10m,09:25,
73,Shree Ganesh Travels,INR 450,2.8,,A/C Seater / Sleeper (2+1),20:00,07h 05m,03:05,
74,Panwar Travels,INR 350,2.5,,NON A/C Seater/ Sleeper (2+1),22:30,08h 13m,06:43,
75,Shre Ganesh Travels,INR 900,2.5,,A/C Seater / Sleeper (2+1),02:00,07h 00m,09:00,
76,Laxmi traveller,INR 400,2.4,,NON A/C Seater/ Sleeper (2+1),21:00,07h 30m,04:30,
77,BG Travels,925,,,A/C Seater / Sleeper (2+1),21:30,07h 55m,05:25,
78,Jain travels regd,INR 350,,,NON AC Seater / Sleeper 2+1,03:41,08h 10m,11:51,
79,KKT Travels,INR 1100,,,NON AC Seater / Sleeper 2+1,01:46,07h 04m,08:50,
80,ROYAL BULLET BUS,INR 750,4.5,38 Seats available,VE A/C Semi Sleeper (2+2),10:10,01h 20m,11:30,"Shri shyam travels ,kalyan ci..."
81,Sagwan Travels,285,2.5,21 Seats available,A/C Seater / Sleeper (2+1),17:40,02h 30m,20:10,Piprali Bypass (Raj Travels)
82,Sharma Tour and Travels,INR 950,4.4,40 Seats available,AC Sleeper (2+1),02:55,02h 23m,05:18,"Snehlata chowdhary travels,"
83,New Deep Travels,769,4.2,,Volvo Multi-Axle I-Shift A/C Semi Sleeper (2+2),21:15,01h 35m,22:50,
84,New Deep Travels,INR 666.67,4.2,,Volvo Multi-Axle I-Shift A/C Semi Sleeper (2+2),18:40,01h 40m,20:20,
85,RATHORE TRAVELS AGENCY,INR 800,4.1,,Volvo 9600 A/C Sleeper (2+1),03:15,02h 00m,05:15,
86,RATHORE TRAVELS AGENCY,INR 750,4.1,,Volvo 9600 A/C Sleeper (2+1),17:52,02h 03m,19:55,
87,RATHORE TRAVELS AGENCY,INR 500,4.1,,AC Sleeper (2+1),02:50,02h 30m,05:20,
88,Aryan bus service,INR 750,4.0,,AC Sleeper (2+1),03:15,02h 15m,05:30,
89,GAYATRI TRAVELS,INR 800,3.9,,Bharat Benz A/C Seater /Sleeper (2+1),18:30,03h 20m,21:50,
90,Shree Raj Akanshi travels,INR 799,3.8,,Bharat Benz A/C Seater /Sleeper (2+1),04:45,02h 19m,07:04,
91,SKYNET TRAVELS AND CARGO,INR 850,3.7,,AC Sleeper (2+1),03:35,02h 40m,06:15,
92,Rishabh travels,278,3.7,,Bharat Benz A/C Sleeper (2+1),20:04,03h 27m,23:31,
93,SKYNET TRAVELS AND CARGO,INR 750,3.7,,AC Sleeper (2+1),10:15,02h 20m,12:35,
94,GK Travels,INR 899,3.6,,Bharat Benz A/C Seater /Sleeper (2+1),04:30,02h 30m,07:00,
95,Zamindara Travels,INR 650,3.6,,A/C Sleeper (2+1),04:00,01h 20m,05:20,
96,Devraj Travels,INR 399,3.6,,Bharat Benz A/C Seater /Sleeper (2+1),22:31,01h 26m,23:57,
97,Rajpreet Travels and cargo,INR 952.4,3.5,,Mercedes Benz A/C Sleeper (2+1),04:00,02h 01m,06:01,
98,Neelam Travels,INR 500,3.5,,A/C Seater / Sleeper (2+1),23:00,01h 30m,00:30,
99,Neeraj travels,INR 350,3.5,,A/C Seater / Sleeper (2+1),20:40,02h 40m,23:20,
100,Matoria Bus Service,INR 250,3.5,,A/C Seater / Sleeper (2+1),05:20,02h 20m,07:40,
101,MS Gajraj Bus Service,INR 339,3.5,,A/C Seater (2+3),11:35,02h 25m,14:00,
102,Neelam Travels,665,3.4,,Mercedes Benz Multi-Axle A/C Sleeper (2+1),18:30,01h 45m,20:15,
103,SHEKHAR TRAVELS,INR 700,3.4,,A/C Seater/Sleeper (2+1),16:45,02h 15m,19:00,
104,SHEKHAR TRAVELS,INR 600,3.3,,A/C Seater / Sleeper (2+1),20:29,02h 30m,22:59,
105,Garhwal Travels,INR 761.9,3.2,,A/C Seater / Sleeper (2+1),19:20,02h 55m,22:15,
106,Rathore Travels Madho,INR 400,3.2,,A/C Seater / Sleeper (2+1),09:20,02h 15m,11:35,
107,Rathore Travels Madho,INR 350,4.8,,NON AC Seater / Sleeper 2+1,11:00,02h 30m,13:30,
108,Karwasra Travels,INR 749,3.0,,A/C Sleeper (2+1),03:20,03h 20m,06:40,
109,Rewar Travels,648,3.0,,A/C Sleeper (2+1),03:00,02h 00m,05:00,
110,Maharaja Travels,INR 429,3.0,,A/C Seater / Sleeper (2+1),17:15,02h 10m,19:25,
111,Maharaja Travels,INR 429,3.0,,A/C Seater / Sleeper (2+1),17:50,02h 10m,20:00,
112,Maharaja Travels,INR 429,3.0,,A/C Seater / Sleeper (2+1),18:30,01h 45m,20:15,
113,Maharaja Travels,INR 429,4.2,,A/C Seater / Sleeper (2+1),10:50,02h 00m,12:50,
114,ABHIMANYU TRAVELS AND CARGO,INR 899,2.9,,AC Sleeper (2+1),03:20,02h 10m,05:30,
115,Royal Travels,INR 400,2.8,,A/C Seater / Sleeper (2+1),01:45,02h 10m,03:55,
116,Raj travels Jhunjhunu,370,2.8,,A/C Seater / Sleeper (2+1),05:05,02h 00m,07:05,
117,Raj travels Jhunjhunu,380,2.8,,A/C Seater / Sleeper (2+1),20:15,02h 30m,22:45,
118,Shree Mahaveer Travels,INR 900,2.8,,NON AC Seater / Sleeper 2+1,15:51,03h 09m,19:00,
119,Raj travels Jhunjhunu,285,2.6,,A/C Seater / Sleeper (2+1),20:35,02h 55m,23:30,
120,Mahadev Travels Pilani,INR 300,2.5,,A/C Seater / Sleeper (2+1),21:15,02h 10m,23:25,
121,Sagwan Travels,285,2.5,,Bharat Benz A/C Seater /Sleeper (2+1),20:00,02h 30m,22:30,
122,Sagwan Travels,760,2.4,,A/C Seater / Sleeper (2+1),19:30,02h 30m,22:00,
123,Ajay Raj Travel Agency,278,2.4,,A/C Seater / Sleeper (2+1),20:00,03h 00m,23:00,
124,Ajay Raj Travel Agency,INR 200,2.4,,Bharat Benz A/C Seater /Sleeper (2+1),21:15,01h 50m,23:05,
125,Salasar Darshan Travels,INR 260,2.4,,Non AC Seater (2+3),14:20,02h 10m,16:30,
126,Salasar Darshan Travels,INR 260,2.4,,Non AC Seater (2+3),16:50,02h 20m,19:10,
127,Ajay Raj Travel Agency,INR 238.1,3.7,,A/C Seater / Sleeper (2+1),19:00,03h 15m,22:15,
128,Samreen Travels,INR 700,3.7,,AC Sleeper (2+1),20:00,02h 45m,22:45,
129,Amar Travels,INR 429,3.7,,A/C Seater / Sleeper (2+1),12:40,02h 00m,14:40,
130,Mahalaxmi Travels,INR 349,3.6,,A/C Seater / Sleeper (2+1),18:50,03h 00m,21:50,
131,GK Travels,INR 1799,3.5,,A/C Sleeper (2+1),15:30,02h 30m,18:00,
132,Dashmesh Travels,INR 400,3.5,,A/C Seater / Sleeper (2+1),21:00,02h 00m,23:00,
133,Vijay Tour and Travels,INR 350,3.5,,Bharat Benz A/C Seater /Sleeper (2+1),18:45,02h 55m,21:40,
134,Vijay Tour and Travels,INR 300,3.5,,Bharat Benz A/C Seater (2+2),09:40,02h 20m,12:00,
135,Neeraj travels,INR 399,3.3,,A/C Seater / Sleeper (2+1),08:03,01h 55m,09:58,
136,Choudhary Travels,INR 550,3.3,,A/C Seater / Sleeper (2+1),03:10,02h 05m,05:15,
137,Garhwal Travels,INR 849,3.3,,A/C Seater / Sleeper (2+1),19:40,03h 10m,22:50,
138,Garhwal Travels,INR 600,3.2,,A/C Seater / Sleeper (2+1),19:10,02h 50m,22:00,
139,GODARA TRAVELS,INR 1599,3.2,,AC Sleeper (2+1),15:20,03h 10m,18:30,
140,GODARA TRAVELS,INR 999,3.1,,A/C Seater / Sleeper (2+1),15:30,03h 10m,18:40,
141,Bhawani Travels,570,3.0,,A/C Seater / Sleeper (2+1),10:50,02h 00m,12:50,
142,Maharaja Travels,INR 1381,3.0,,A/C Sleeper (2+1),20:45,02h 10m,22:55,
143,Maharaja Travels,INR 429,3.0,,A/C Seater / Sleeper (2+1),13:59,01h 31m,15:30,
144,Maharaja Travels,INR 429,2.9,,A/C Seater / Sleeper (2+1),14:15,01h 40m,15:55,
145,Royal Travels,INR 400,2.8,,NON A/C Seater/ Sleeper (2+1),00:30,02h 20m,02:50,
146,Om shree ji travles,INR 600,2.8,,NON A/C Seater/ Sleeper (2+1),19:15,04h 00m,23:15,
147,Rajat Travels,INR 600,2.8,,Non A/C Seater / Sleeper (2+1),19:15,11h 15m,06:30,
148,New Babu Travels,INR 476.19,2.8,,A/C Seater/Sleeper (2+1),19:45,03h 15m,23:00,
149,Raj travels Jhunjhunu,INR 200,2.8,,A/C Seater / Sleeper (2+1),21:00,02h 15m,23:15,
150,Rajat Travels,INR 250,2.7,,A/C Seater / Sleeper (2+1),15:00,02h 30m,17:30,
151,SANGAM TRAVELS,INR 599,2.7,,AC Sleeper (2+1),02:15,02h 15m,04:30,
152,Abhimanyu Tours and Travels,INR 940,2.7,,AshokLeyland Stile A/C,03:30,02h 30m,06:00,
153,Ganesh Travels,INR 700,2.5,,Non A/C Seater / Sleeper (2+1),20:15,02h 15m,22:30,
154,Shree Balaji Express,INR 1000,2.4,,AshokLeyland Stile A/C,07:40,00h 50m,08:30,
155,Snehlata Travels,INR 1299,2.4,,A/C Seater / Sleeper (2+1),23:30,01h 50m,01:20,
156,Ajay Raj Travel Agency,INR 200,2.0,,A/C Seater / Sleeper (2+1),20:10,02h 15m,22:25,
157,Supreme Zamindara Travels,INR 1100,1.8,,NON AC Seater / Sleeper 2+1,21:15,02h 00m,23:15,
158,Amit Travels,INR 349,1.8,,A/C Seater (2+3),14:30,02h 20m,16:50,
159,Amit Travels,INR 349,1.8,,Bharat Benz A/C Seater (2+2),15:55,02h 25m,18:20,
160,Amit Travels,INR 349,1.8,,Bharat Benz A/C Seater (2+2),08:00,02h 10m,10:10,
161,Amit Travels,INR 299,,,Non AC Seater (2+3),12:40,02h 20m,15:00,
162,M R Travels,INR 475,4.8,31 Seats available,Volvo Multi-Axle I-Shift B11R Semi Sleeper (2+2),06:00,04h 25m,10:25,"Jain travels, below hotel rel..."
163,Shree Devnarayan Travels,INR 550,4.5,30 Seats available,Bharat Benz A/C Seater (2+1),06:15,04h 30m,10:45,Udiapole
164,M R Travels,INR 475,4.5,47 Seats available,Volvo Multi-Axle I-Shift B11R Semi Sleeper (2+2),17:10,04h 45m,21:55,Udiapole
165,Shree Devnarayan Travels,INR 550,4.2,30 Seats available,Bharat Benz A/C Seater (2+1),17:00,04h 30m,21:30,Kalpna travelsl under hotel p...
166,Shree Devnarayan Travels,INR 550,4.3,36 Seats available,Bharat Benz A/C Seater (2+1),12:50,04h 30m,17:20,Rk circle shobhagpura road
167,Jain travels regd,INR 460,4.2,32 Seats available,A/C Seater / Sleeper (2+1),21:30,07h 00m,04:30,jagraj travels and cargo
168,Jakhar Travels,INR 457,4.0,41 Seats available,A/C Seater / Sleeper (2+1),22:00,06h 30m,04:30,Udiapole
169,Jain travels regd,INR 500,3.5,28 Seats available,A/C Seater / Sleeper (2+1),13:45,06h 00m,19:45,Udiapole
170,Jain travels regd,INR 350,3.4,26 Seats available,NON AC Seater / Sleeper 2+1,22:00,06h 00m,04:00,Reti Stand
171,M R Travels,INR 600,4.6,37 Seats available,Volvo Multi Axle A/C Sleeper I-Shift B11R (2+1),05:00,05h 00m,10:00,Udiapole
172,Kalpana Travels,INR 300,4.1,27 Seats available,NON AC Seater / Sleeper 2+1,22:00,06h 54m,04:54,Fatepura choraha
173,Rishabh Milan Travels,INR 650,3.9,32 Seats available,A/C Seater / Sleeper (2+1),21:00,05h 15m,02:15,Apex chandra travels
174,Jain Parshwanath Travels,INR 354.29,2.2,45 Seats available,A/C Seater / Sleeper (2+1),22:31,06h 27m,04:58,Reti Stand
175,Jain travels regd,INR 350,3.4,41 Seats available,NON AC Seater / Sleeper 2+1,22:15,06h 45m,05:00,Reti Stand
176,JAIN TRAVELS REGD / MULTANI SONA,INR 350,4.1,36 Seats available,A/C Seater / Sleeper (2+1),04:30,06h 45m,11:15,"Raj Travels , Shop no 2 under..."
177,Jain travels regd,INR 350,2.4,,NON AC Seater / Sleeper 2+1,16:00,06h 00m,22:00,
178,Ravi Travels,INR 400,2.8,,Non A/C Seater / Sleeper (2+1),23:00,06h 45m,05:45,
179,M R Travels,INR 600,2.8,,A/C Sleeper (2+1),05:00,04h 40m,09:40,
180,Hans Travels (I) Private Limited,INR 500,2.3,,A/C Sleeper (2+2),05:00,06h 00m,11:00,
181,Ashok Travels Mandsaur Group,INR 400,2.2,,Non A/C Seater / Sleeper (2+1),03:00,05h 30m,08:30,
182,Jain travels regd,INR 300,1.0,,NON AC Seater / Sleeper 2+1,02:40,06h 00m,08:40,
183,R.S.Sodha Travels,INR 600,3.6,,A/C Seater / Sleeper (2+1),21:00,06h 10m,03:10,
184,Jain Parshwanath Travels,INR 430,3.1,,A/C Seater / Sleeper (2+1),11:10,06h 00m,17:10,
185,Jain Travels Regd Udaipur,INR 350,2.9,,NON AC Seater / Sleeper 2+1,07:45,05h 55m,13:40,
186,Gajraj Travels,INR 400,3.2,,NON A/C Seater/ Sleeper (2+1),04:00,05h 00m,09:00,
187,Jain Travels Regd Udaipur,INR 600,2.4,,A/C Sleeper (2+1),17:45,05h 39m,23:24,
188,M R Travels,INR 360,2.4,,NON A/C Seater/ Sleeper (2+1),23:30,06h 30m,06:00,
189,Shrinath travel agency,INR 600,1.7,,AC Sleeper (2+1),22:00,05h 30m,03:30,
190,Chandra Travels (Apex Chandra Pvt Ltd),INR 350,1.9,,NON AC Seater / Sleeper 2+1,22:30,06h 00m,04:30,
191,Ravi Travels,INR 400,2.8,,Non A/C Seater / Sleeper (2+1),21:30,06h 45m,04:15,
192,Kamlesh Travels,INR 600,3.1,,A/C Seater / Sleeper (2+1),21:00,05h 45m,02:45,
193,Raj Travel,INR 5000,,,A/C Seater (2+1),17:30,04h 30m,22:00,
194,Raj Travel,INR 5000,,,A/C Seater (2+1),06:30,04h 30m,11:00,
195,Raj Travel,INR 5000,,,A/C Seater / Sleeper (2+1),22:30,07h 00m,05:30,
196,FlixBus,INR 99,4.3,36 Seats available,A/C Sleeper (2+1),19:00,04h 50m,23:50,Pal Main Road
197,Tiger Travels,INR 400,4.0,41 Seats available,NON AC Seater / Sleeper 2+1,21:45,04h 45m,02:30,Boranada
198,Bhagwati Travels and Tours,INR 400,3.5,27 Seats available,A/C Seater/Sleeper (2+1),23:30,04h 30m,04:00,Chandra raj travels paota
199,Chouhan Tour and Travel,INR 675,3.5,40 Seats available,A/C Seater / Sleeper (2+2),00:40,04h 50m,05:30,Near Kaps Pizza olympic road ...
200,Chouhan Tour and Travel,INR 650,3.4,29 Seats available,A/C Seater / Sleeper (2+2),01:10,04h 50m,06:00,Dalle khan circle gorsiya tra...
201,Shree Ganesh Travels,INR 400,3.6,34 Seats available,A/C Seater / Sleeper (2+1),01:30,03h 30m,05:00,D.P.S Circle
202,R.S.Sodha Travels,INR 610,3.3,40 Seats available,A/C Seater / Sleeper (2+1),01:45,03h 35m,05:20,Ashok Udhyan
203,CHANDRA RAJ TRAVELS,INR 330,3.1,40 Seats available,NON AC Seater / Sleeper 2+1,07:30,04h 55m,12:25,Chandra raj travels paota 'b'...
204,V k jain travels,INR 330,3.1,20 Seats available,NON A/C Seater/ Sleeper (2+1),08:45,05h 05m,13:50,V.K Jain Travels Parking Main...
205,V k jain travels,INR 330,3.3,22 Seats available,NON A/C Seater/ Sleeper (2+1),11:00,04h 55m,15:55,V.K Jain Travels Kalptaru Cin...
206,CHANDRA RAJ TRAVELS,INR 330,3.1,36 Seats available,NON AC Seater / Sleeper 2+1,11:30,04h 55m,16:25,Railway Station
207,V k jain travels,INR 300,3.3,30 Seats available,NON A/C Seater/ Sleeper (2+1),12:30,04h 55m,17:25,Paota sabji mandi
208,CHANDRA RAJ TRAVELS,INR 500,3.3,34 Seats available,A/C Seater / Sleeper (2+1),18:15,04h 30m,22:45,Mahadev travels opp. Jaswant ...
209,CHANDRA RAJ TRAVELS,INR 430,3.8,30 Seats available,A/C Seater / Sleeper (2+1),19:00,05h 25m,00:25,"BORANADA, JODHPUR"
210,B R Travels,INR 650,3.8,34 Seats available,AC Sleeper (2+1),19:00,04h 00m,23:00,Ashok udhyan pal road
211,Chanakya Travels Agency,INR 500,3.5,38 Seats available,NON A/C Seater/ Sleeper (2+1),20:00,05h 00m,01:00,"BORANADA, JODHPUR"
212,Gorsiya Travels,INR 400,3.6,40 Seats available,Bharat Benz A/C Seater /Sleeper (2+1),21:16,05h 00m,02:16,D.P.S Circle
213,Jakhar Travels And Cargo,INR 400,3.2,38 Seats available,Non A/C Seater / Sleeper (2+1),21:45,06h 00m,03:45,"BORANADA, JODHPUR"
214,Deepak Travells,INR 500,3.3,41 Seats available,NON AC Seater / Sleeper 2+1,21:50,07h 10m,05:00,"CHANDRA RAJ TRAVELS,PAOTA"
215,CHANDRA RAJ TRAVELS,INR 500,3.1,41 Seats available,NON AC Seater / Sleeper 2+1,22:00,04h 20m,02:20,Chandra Raj Travels Paota
216,V k jain travels,INR 500,3.1,29 Seats available,A/C Seater / Sleeper (2+1),22:00,04h 55m,02:55,"Main Pal Road,Near Barkatulla..."
217,V k jain travels,INR 330,3.6,33 Seats available,NON A/C Seater/ Sleeper (2+1),22:01,04h 50m,02:51,Jain travels (regd.) below ho...
218,Jakhar Travels And Cargo,INR 450,3.5,34 Seats available,Non A/C Seater / Sleeper (2+1),22:15,04h 40m,02:55,NEHAR CHOURAHA
219,Chouhan Tour and Travel,INR 650,3.5,22 Seats available,A/C Seater / Sleeper (2+2),22:26,04h 45m,03:11,Near AIIMS Hospital Basni
220,Swagat Travels,INR 650,3.3,48 Seats available,AC Sleeper (2+1),22:42,04h 08m,02:50,Jain travels (regd.) below ho...
221,Shre Ganesh Travels,INR 500,3.5,34 Seats available,A/C Seater / Sleeper (2+1),22:45,04h 30m,03:15,Kalpana travels main pal road...
